"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Edwin Encarnacion","Zack Greinke",20.576271190184,6.07801192380148,0.711343302116228,4.59070702697275,68.0436665569256,0.286823490284517,0.532291530520266
"Edwin Encarnacion","Jon Lester",20.7329135123577,6.79400136389156,0.729825525218774,5.3528694926743,66.3903901058576,0.298548305162627,0.579218707864944
"Edwin Encarnacion","Clayton Kershaw",21.6931226523083,5.41230942224,0.49206401713475,2.87432005023539,69.5281838580816,0.284142114690544,0.454912137491341
"Jose Ramirez","Max Scherzer",19.1906810763269,7.01822895736718,0.885050297593625,5.84928789488415,67.0567517738281,0.287772229497726,0.592794414633788
"Jose Ramirez","Jacob deGrom",20.00305347472,6.40952480474695,0.798864648644902,5.48852144883791,67.3000356230502,0.287916804871288,0.571727828255002
"Jose Ramirez","Corey Kluber",19.8943676835016,6.89002285502795,0.831315269856033,5.21194528550007,67.1723489061143,0.291341624127256,0.570161403451259
"Jose Ramirez","Justin Verlander",19.9105777895869,6.96647716923189,0.889626889038183,5.61269695054147,66.6206212016015,0.294178146326603,0.589632005973311
"Jose Ramirez","Gerrit Cole",20.0465847215822,7.11190349168789,0.890585915035187,6.11034327237457,65.8405825993201,0.298745091908003,0.613835225395618
"Jose Ramirez","Chris Sale",22.1588632143579,5.67139627865855,0.503518133374802,3.45803073018315,68.2081916434256,0.293486634265804,0.48844333092532
"Jose Ramirez","Jose Quintana",18.3815643661791,6.32311285089406,0.726938763275631,3.79512963191148,70.7732543877397,0.264348529165365,0.4838912488544
"Jose Ramirez","Zack Greinke",19.3846932500397,6.36828904949592,0.771679553625638,4.55142165977775,68.9239164870609,0.277894781822892,0.526419966490195
"Jose Ramirez","Jon Lester",20.0727515925786,5.88823022546349,0.658632610734387,3.64505137415238,69.7353341970712,0.276266188798897,0.484053153723182
"Jose Ramirez","Clayton Kershaw",20.4157219003151,5.86026853106257,0.704848190999341,5.37720486516848,67.6419565124545,0.285141002059081,0.557596229961122
"Nolan Arenado","Max Scherzer",21.0232913172365,6.55781602455013,0.795189015377655,4.66672260023512,66.9569810426006,0.297653632930009,0.551913808134102
"Nolan Arenado","Jacob deGrom",20.6357164747961,6.5018404336882,0.791863661941907,5.31409061322488,66.7564888163489,0.294969132696815,0.572713507808977
"Nolan Arenado","Corey Kluber",21.0166170943441,6.36344987810245,0.80873743573292,5.2785771340985,66.5326184577221,0.297596927445724,0.572840376941417
"Nolan Arenado","Justin Verlander",20.8848553696363,6.70753266299636,0.818198073398002,5.01746241239791,66.5719514815715,0.299113782676396,0.568243645654146
