"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Nelson Cruz","Johnny Cueto",20.0671696452292,7.34308405544004,0.96591691412339,7.52933439370933,64.0944949914981,0.306866728261792,0.677684260733167
"Alex Bregman","Johnny Cueto",20.0918682348668,6.87900872336659,0.787039590918683,5.00631462956617,67.2357688212817,0.292208018258355,0.562362629726208
"Josh Donaldson","Johnny Cueto",19.9006804274422,6.82972068486066,0.862834201280681,6.39550121350249,66.011263472914,0.294785354030055,0.617306292550156
"J.D. Martinez","Johnny Cueto",19.7939759910229,7.52034065458959,0.961313999757198,7.86569690293105,63.8586724516992,0.306895799880091,0.691813869111979
"Joey Votto","Johnny Cueto",21.4629465820101,6.9248719685504,0.818002043908735,4.8653156718656,65.9288637336651,0.306994455289659,0.572279593382995
"Freddie Freeman","Johnny Cueto",20.6243993322885,7.71734358739088,0.919923396378845,6.65476120709668,64.0835724768451,0.313477866621333,0.654379015245935
"Christian Yelich","Johnny Cueto",19.9728387128843,5.73266002048456,0.664597847266304,5.68943278252612,67.9404706368387,0.279609139873239,0.561896834257568
"Bryce Harper","Johnny Cueto",20.2296735532768,7.28263563331287,0.932047034873793,7.91479953887196,63.6408442396646,0.308891722872131,0.692502840800117
"Jose Altuve","Johnny Cueto",20.6507349103678,6.05330442706327,0.710931178554382,4.0790185117386,68.5060109722759,0.285807860706059,0.512062113471119
"Mike Trout","Robbie Ray",21.610776747839,6.50483337991519,0.81987661230026,4.15902684778227,66.9054864121633,0.30191144547435,0.537161807356992
"Nelson Cruz","Robbie Ray",19.8161419079876,6.94236614268289,0.863020261316567,6.83671808656393,65.541753601449,0.296485136039453,0.636368073235588
"Alex Bregman","Robbie Ray",21.9733277469995,6.96236789185881,0.79181745600083,4.8647668263475,65.4077200787934,0.312476378132135,0.577325832041096
"Josh Donaldson","Robbie Ray",21.3573419739303,7.48697429671271,0.948166958304137,7.05507673883389,63.1524400322189,0.320539112666038,0.673960983976038
"J.D. Martinez","Robbie Ray",22.5648162014126,8.01904282402114,1.12417542189636,7.90436087046037,60.3876046822095,0.344294634871151,0.735928715969854
"Joey Votto","Robbie Ray",20.8726838431517,6.21755097176982,0.63838762760625,4.70753690185166,67.5638406556205,0.290984423542166,0.540530962769167
"Freddie Freeman","Robbie Ray",20.9202220537462,6.98354791251437,0.803650370496047,6.68205777707313,64.6105218861703,0.30763023329616,0.640265000985556
"Christian Yelich","Robbie Ray",20.0136459151184,5.30826471254328,0.55020545521223,3.96746572833158,70.1604181887945,0.269409906539421,0.48150654619168
"Bryce Harper","Robbie Ray",19.4939915535361,6.81242190025143,0.857463835646263,7.76699760235918,65.069125108207,0.29451364027296,0.667592172704145
"Jose Altuve","Robbie Ray",21.8443684236726,6.56846315344932,0.792258476939552,4.6668924499066,66.1280174960319,0.30634782400978,0.560256399610163
"Mike Trout","J.A. Happ",21.3582609858017,6.61821731704455,0.808641197185314,4.55840147986575,66.6564790201027,0.301599302048143,0.552542251309097
"Nelson Cruz","J.A. Happ",20.1253423021026,6.45370911949062,0.784297024948867,7.01859730790146,65.6180542455565,0.294288402350241,0.634600408475362
"Alex Bregman","J.A. Happ",21.4313767533484,6.99614173572293,0.760136608824939,5.26405885881525,65.5482860432884,0.308094844958557,0.587603054865301
"Josh Donaldson","J.A. Happ",21.4202422872588,7.23112858727839,0.899570997500059,6.74759008150464,63.7014680464581,0.316891991294009,0.655715727803343
"J.D. Martinez","J.A. Happ",22.9710413941553,7.63122492873222,1.01712414138606,6.94671085093489,61.4338986847915,0.339798740629377,0.690717070795175
"Joey Votto","J.A. Happ",20.0892145047234,7.02059575812396,0.799818195928784,5.92668455252055,66.1636869887033,0.296679545373926,0.602365988188399
"Freddie Freeman","J.A. Happ",20.004808941181,7.46021297263983,0.898806004376863,6.21893299060193,65.4172390912004,0.302447272383404,0.624973848619989
"Christian Yelich","J.A. Happ",20.1263090463067,5.61566475347006,0.643358654395304,4.09169586329967,69.5229716825282,0.275109988563289,0.496544979696315
"Bryce Harper","J.A. Happ",18.3391098578711,8.27592579453228,1.09488201267088,10.4237018627336,61.8663804721921,0.309344304702251,0.798704149358828
"Jose Altuve","J.A. Happ",21.5747922730245,6.85721715545209,0.846594765873241,5.10634339288812,65.615052412762,0.308541215937879,0.582543844531009
"Mike Trout","Zack Wheeler",20.6341194939831,7.26094721524607,0.874183097239707,6.57450085349487,64.6562493400363,0.307937876375211,0.640765666301738
